,model,test mse,test std,epochs,lr,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,20,0.9651448312845636,0.5412759,25,0.001,128,100,256,0.2
1,20,0.9651448312845636,0.5412759,25,0.001,64,100,256,0.2
2,20,0.9651448312845636,0.5412759,25,0.001,32,100,256,0.2
3,20,0.9651448312845636,0.5412759,25,0.001,16,100,256,0.2
4,20,0.9651448312845636,0.5412759,25,0.001,8,100,256,0.2
5,20,0.9651448312845636,0.5412759,25,0.001,4,100,256,0.2
6,20,0.9651448312845636,0.5412759,25,0.001,2,100,256,0.2
