,model,test mse,test std,epochs,lr,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,15,1.3431956572644077,0.96799034,25,0.0001,128,50,256,0.2
1,15,1.3431956572644077,0.96799034,25,0.0001,64,50,256,0.2
2,15,1.3431956572644077,0.96799034,25,0.0001,32,50,256,0.2
3,15,1.3431956572644077,0.96799034,25,0.0001,16,50,256,0.2
4,15,1.3431956572644077,0.96799034,25,0.0001,8,50,256,0.2
5,15,1.3431956572644077,0.96799034,25,0.0001,4,50,256,0.2
6,15,1.3431956572644077,0.96799034,25,0.0001,2,50,256,0.2
