,model,test mse,test std,epochs,lr,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,16,13.168487360110007,0.007217499,25,1e-05,128,50,256,0.2
1,16,13.168487360110007,0.007217499,25,1e-05,64,50,256,0.2
2,16,13.168487360110007,0.007217499,25,1e-05,32,50,256,0.2
3,16,13.168487360110007,0.007217499,25,1e-05,16,50,256,0.2
4,16,13.168487360110007,0.007217499,25,1e-05,8,50,256,0.2
5,16,13.168487360110007,0.007217499,25,1e-05,4,50,256,0.2
6,16,13.168487360110007,0.007217499,25,1e-05,2,50,256,0.2
