,model,test mse,test std,epochs,lr,n_nodes_per_layer,n_factors,batch_size,dropout_prob
0,0,0.9442922660531207,0.6799892,25,0.1,128,5,256,0.2
1,0,0.9442922660531207,0.6799892,25,0.1,64,5,256,0.2
2,0,0.9442922660531207,0.6799892,25,0.1,32,5,256,0.2
3,0,0.9442922660531207,0.6799892,25,0.1,16,5,256,0.2
4,0,0.9442922660531207,0.6799892,25,0.1,8,5,256,0.2
5,0,0.9442922660531207,0.6799892,25,0.1,4,5,256,0.2
6,0,0.9442922660531207,0.6799892,25,0.1,2,5,256,0.2
